State,Abbrev,City,Population,"Violent crime","Murder and nonnegligent manslaughter",Rape1,Robbery,"Aggravated assault","Property crime",Burglary,"Larceny- theft",Arson2,"Motor vehicle theft",Total,Per_1k
OHIO,OH,Lexington,"4,666",1,0,0,0,1,9,0,9,0,0,20,4.286326618
OHIO,OH,Liberty Township,"11,456",25,0,3,6,16,200,30,163,1,7,451,39.36801676
OHIO,OH,Lima,"36,948",240,3,47,68,122,"1,664",479,"1,087",19,98,3827,103.5780015
OHIO,OH,Lisbon,"2,653",4,0,1,1,2,20,2,16,0,2,48,18.09272522
OHIO,OH,Lithopolis,"1,651",0,0,0,0,0,19,1,17,0,1,38,23.01635373
OHIO,OH,Lockland,"3,462",11,0,0,4,7,70,12,48,0,10,162,46.79376083
OHIO,OH,Logan,"7,059",28,1,8,4,15,384,44,328,0,12,824,116.7304151
OHIO,OH,London,"10,175",20,0,5,2,13,239,34,192,2,13,520,51.10565111
OHIO,OH,Lordstown,"3,252",1,0,0,0,1,40,7,29,0,4,82,25.21525215
OHIO,OH,Loudonville,"2,621",5,0,4,0,1,38,1,36,0,1,86,32.81190385
OHIO,OH,Louisville,"9,347",9,0,0,0,9,142,26,112,1,4,303,32.41681823
OHIO,OH,Loveland,"12,876",5,0,1,0,4,102,17,81,0,4,214,16.62006834
OHIO,OH,Lyndhurst,"13,519",14,0,0,2,12,154,12,142,0,0,336,24.85390931
OHIO,OH,Macedonia,"12,056",3,0,0,2,1,271,5,264,1,2,549,45.53749171
OHIO,OH,"Madison Township, Franklin County","19,241",19,0,3,2,14,148,34,97,1,17,335,17.41073749
OHIO,OH,"Madison Township, Lake County","15,626",11,0,1,0,10,224,28,196,0,0,470,30.078075
OHIO,OH,Mansfield,"45,941",237,3,60,57,117,"2,087",434,"1,577",17,76,4665,101.5432838
OHIO,OH,Mariemont,"3,438",3,0,0,0,3,30,1,26,0,3,66,19.19720768
OHIO,OH,Marietta,"13,618",25,0,7,2,16,265,26,229,1,10,581,42.66412102
OHIO,OH,Marion,"35,885",101,1,39,26,35,940,288,598,8,54,2090,58.24160513
OHIO,OH,Martins Ferry,"6,624",15,0,5,1,9,81,17,57,0,7,192,28.98550725
OHIO,OH,Mason,"33,583",6,0,1,2,3,264,21,235,0,8,540,16.07956407
OHIO,OH,Massillon,"32,361",75,0,30,17,28,747,118,595,3,34,1647,50.89459535
OHIO,OH,Maumee,"13,720",18,0,2,3,13,340,43,286,1,11,717,52.25947522
OHIO,OH,Mayfield Heights,"18,648",5,0,0,1,4,113,3,109,0,1,236,12.65551266
OHIO,OH,McArthur,"1,646",2,0,1,0,1,37,7,25,1,5,79,47.99513973
OHIO,OH,McConnelsville,"1,775",3,0,2,0,1,25,5,19,1,1,57,32.11267606
OHIO,OH,Mechanicsburg,"1,589",0,0,0,0,0,20,3,16,0,1,40,25.17306482
OHIO,OH,Medina,"26,128",27,1,7,3,16,272,16,256,0,0,598,22.88732394
OHIO,OH,Medina Township,"9,004",7,0,3,1,3,93,1,87,0,5,200,22.21235007
OHIO,OH,Mentor,"47,118",41,1,17,7,16,709,40,654,0,15,1500,31.83496753
OHIO,OH,Mentor-on-the-Lake,"7,399",9,0,0,1,8,52,5,46,1,1,123,16.62386809
OHIO,OH,Miamisburg,"19,954",49,0,13,15,21,443,66,342,1,35,985,49.36353613
OHIO,OH,"Miami Township, Clermont County","42,493",34,0,13,3,18,448,48,392,0,8,964,22.68608947
OHIO,OH,"Miami Township, Montgomery County","29,065",45,0,9,17,19,897,65,798,1,34,1885,64.85463616
OHIO,OH,Middlefield8,"2,707",,0,,0,0,53,2,50,1,1,107,39.52715183
OHIO,OH,Middleport,"2,435",3,0,0,0,3,15,7,8,0,0,36,14.78439425
OHIO,OH,Milford,"6,914",7,0,2,1,4,191,6,176,0,9,396,57.27509401
OHIO,OH,Milton Township,"2,446",2,0,0,1,1,24,7,17,0,0,52,21.25919869
OHIO,OH,Mingo Junction,"3,236",59,0,0,1,58,26,10,15,,1,170,52.53399258
OHIO,OH,Mogadore8,"3,821",,0,,0,1,42,9,30,0,3,85,22.24548548
OHIO,OH,Monroe,"16,310",15,0,2,2,11,407,24,373,1,10,845,51.80870632
OHIO,OH,Montgomery,"10,807",7,0,2,1,4,97,6,88,0,3,208,19.24678449
OHIO,OH,Montpelier,"3,934",9,0,6,0,3,170,35,126,2,9,360,91.50991357
OHIO,OH,Montville Township,"11,831",2,0,0,0,2,49,3,46,0,0,102,8.621418308
OHIO,OH,Mount Orab,"3,485",8,0,2,0,6,104,1,61,0,42,224,64.27546628
OHIO,OH,Mount Vernon,"16,607",20,0,7,1,12,510,52,457,1,1,1061,63.88872162
OHIO,OH,Munroe Falls,"5,064",1,0,0,0,1,30,2,28,0,0,62,12.24328594
OHIO,OH,Napoleon,"8,236",14,0,3,3,8,135,17,111,0,7,298,36.18261292
OHIO,OH,Navarre,"1,893",4,0,0,1,3,23,4,19,0,0,54,28.52614897
OHIO,OH,Nelsonville,"5,278",8,0,0,4,4,185,46,121,0,18,386,73.13376279
OHIO,OH,New Albany,"11,192",2,0,1,0,1,82,10,71,0,1,168,15.01072194
OHIO,OH,Newark,"49,687",152,4,35,34,79,"2,166",485,"1,530",28,151,4664,93.86761125
OHIO,OH,New Boston,"2,103",10,0,1,3,6,340,23,309,1,8,701,333.3333333
OHIO,OH,Newcomerstown8,"3,756",,0,,2,10,50,12,30,0,8,112,29.81895634
OHIO,OH,New Franklin,"14,157",4,1,0,0,3,120,38,74,0,8,248,17.5178357
OHIO,OH,New Lebanon,"3,983",6,0,0,0,6,102,22,74,0,6,216,54.23047954
OHIO,OH,New Lexington,"4,697",14,0,5,1,8,112,18,86,0,8,252,53.65126677
OHIO,OH,New Philadelphia,"17,445",7,0,1,1,5,212,7,202,0,3,438,25.10748065
OHIO,OH,New Richmond,"2,683",10,0,3,2,5,41,4,34,0,3,102,38.01714499
OHIO,OH,Newton Falls,"4,516",15,0,5,0,10,84,8,76,0,0,198,43.84410983
OHIO,OH,Newtown,"2,664",0,0,0,0,0,27,2,24,0,1,54,20.27027027
OHIO,OH,Niles,"18,370",43,1,9,12,21,505,81,408,0,16,1096,59.6624932
OHIO,OH,North Canton,"17,265",19,0,5,1,13,267,39,209,0,19,572,33.13061106
OHIO,OH,Northfield,"3,668",5,0,0,3,2,36,1,33,0,2,82,22.35550709
OHIO,OH,North Olmsted,"31,653",13,0,3,7,3,397,50,327,0,20,820,25.90591729
OHIO,OH,North Ridgeville,"34,025",9,0,2,2,5,97,26,66,0,5,212,6.230712711
OHIO,OH,North Royalton,"30,324",15,2,6,1,6,122,22,92,1,8,275,9.068724443
OHIO,OH,Northwood,"5,421",12,0,1,5,6,153,20,123,0,10,330,60.87437742
OHIO,OH,Norton,"12,003",11,0,2,0,9,215,35,161,0,19,452,37.65725235
OHIO,OH,Norwalk,"16,800",14,0,3,5,6,311,43,255,1,13,651,38.75
OHIO,OH,Norwood,"19,976",55,0,9,21,25,738,108,592,1,38,1587,79.4453344
OHIO,OH,Oak Hill,"1,512",0,0,0,0,0,21,6,15,0,0,42,27.77777778
OHIO,OH,Oberlin,"8,262",17,1,8,3,5,184,30,151,2,3,404,48.89857177
OHIO,OH,Olmsted Falls,"8,912",0,0,0,0,0,20,3,14,0,3,40,4.488330341
OHIO,OH,Olmsted Township,"13,425",2,1,0,0,1,28,4,20,0,4,60,4.469273743
OHIO,OH,Ontario,"6,056",3,0,0,1,2,325,5,316,0,4,656,108.322325
OHIO,OH,Oregon,"19,922",31,0,11,5,15,630,61,552,1,17,1323,66.40899508
OHIO,OH,Orrville,"8,472",16,0,7,0,9,68,22,45,1,1,169,19.94806421
OHIO,OH,Ottawa,"4,346",1,0,0,0,1,7,0,6,0,1,16,3.681546249
OHIO,OH,Ottawa Hills,"4,472",0,0,0,0,0,36,4,30,0,2,72,16.10017889
OHIO,OH,Owensville,821,2,0,0,0,2,9,4,5,0,0,22,26.79658952
OHIO,OH,Oxford,"23,038",23,0,14,2,7,463,63,387,5,13,977,42.40819516
OHIO,OH,Oxford Township,"2,210",1,0,0,0,1,25,7,17,0,1,52,23.52941176
OHIO,OH,Parma,"78,968",124,3,39,14,68,846,176,604,6,66,1946,24.64289332
OHIO,OH,Pepper Pike,"6,309",4,0,1,0,3,33,3,29,0,1,74,11.72927564
OHIO,OH,Perrysburg,"21,585",9,0,6,3,0,240,23,217,0,0,498,23.07157748
OHIO,OH,Perrysburg Township,"12,935",8,2,2,1,3,133,25,105,0,3,282,21.80131426
OHIO,OH,"Perry Township, Columbiana County","4,324",0,0,0,0,0,11,6,5,0,0,22,5.087881591
OHIO,OH,"Perry Township, Franklin County","3,773",1,0,0,0,1,38,4,33,0,1,78,20.67320435
OHIO,OH,Pickerington,"20,716",28,0,6,9,13,264,27,230,1,7,585,28.23904229
OHIO,OH,Pierce Township,"11,669",10,0,4,1,5,307,15,279,1,13,635,54.41768789
OHIO,OH,Pioneer,"1,399",1,0,0,0,1,20,4,14,0,2,42,30.02144389
OHIO,OH,Piqua,"21,056",45,0,28,9,8,806,123,653,7,30,1709,81.16451368
OHIO,OH,Poland Township,"11,888",2,0,1,0,1,31,14,16,0,1,66,5.551816958
OHIO,OH,Poland Village,"2,432",1,0,0,1,0,9,3,6,0,0,20,8.223684211
OHIO,OH,Port Clinton,"5,899",13,0,5,3,5,176,43,128,0,5,378,64.0786574
OHIO,OH,Portsmouth,"20,473",118,1,14,33,70,"1,021",213,720,1,88,2279,111.3173448
OHIO,OH,Powell,"13,455",6,0,3,2,1,109,15,91,0,3,230,17.09401709
OHIO,OH,Reminderville,"4,381",1,0,0,0,1,25,2,23,0,0,52,11.8694362
OHIO,OH,Reynoldsburg,"38,126",88,3,22,34,29,942,104,758,5,80,2065,54.16251377
OHIO,OH,Richmond Heights,"10,414",37,2,0,12,23,179,33,106,,40,432,41.48261955
OHIO,OH,Riverside,"25,083",25,0,3,4,18,287,74,183,3,30,627,24.99700993
OHIO,OH,Rocky River,"20,253",3,0,0,0,3,65,9,55,0,1,136,6.71505456
OHIO,OH,Ross Township,"8,879",4,0,2,0,2,63,11,50,1,2,135,15.20441491
OHIO,OH,Russell Township,"5,216",0,0,0,0,0,5,0,5,0,0,10,1.917177914
OHIO,OH,Sabina,"2,546",1,0,1,0,0,62,12,47,1,3,127,49.88216811
OHIO,OH,Sagamore Hills,"10,956",0,0,0,0,0,30,5,24,0,1,60,5.47645126
OHIO,OH,Salem,"11,710",22,0,5,3,14,414,34,370,0,10,872,74.46626815
OHIO,OH,Salineville,"1,228",1,0,0,1,0,21,2,18,1,1,45,36.64495114
OHIO,OH,Sandusky,"24,700",71,0,19,21,31,920,198,682,1,40,1983,80.28340081
OHIO,OH,Sebring,"4,217",4,1,1,0,2,79,11,66,0,2,166,39.36447712
OHIO,OH,Seven Hills,"11,662",3,0,1,0,2,52,11,39,0,2,110,9.432344366
OHIO,OH,Shawnee Township,"12,061",12,0,5,1,6,104,20,78,0,6,232,19.23555261
OHIO,OH,Sheffield Lake,"8,954",6,1,2,1,2,69,14,54,1,1,151,16.86397141
OHIO,OH,Shelby,"8,984",13,0,6,1,6,215,36,174,1,5,457,50.86821015
OHIO,OH,Sidney,"20,537",54,0,28,12,14,688,114,547,3,27,1487,72.40590154
OHIO,OH,Solon,"22,948",10,0,2,0,8,210,24,181,1,5,441,19.21736099
OHIO,OH,Somerset,"1,459",1,0,0,0,1,6,1,4,0,1,14,9.595613434
OHIO,OH,South Bloomfield,"1,998",0,0,0,0,0,23,2,18,0,3,46,23.02302302
OHIO,OH,South Euclid,"21,539",31,0,7,8,16,518,59,424,0,35,1098,50.977297
OHIO,OH,South Russell,"3,781",0,0,0,0,0,4,1,3,0,0,8,2.11584237
OHIO,OH,Springboro,"18,789",4,0,1,0,3,101,17,76,1,8,211,11.22997499
OHIO,OH,Springfield,"59,016",336,13,21,143,159,"3,141",699,"2,204",,238,6954,117.8324522
OHIO,OH,"Springfield Township, Mahoning County","6,448",4,0,3,1,0,68,20,47,1,1,145,22.48759305
OHIO,OH,"Springfield Township, Summit County","14,572",46,0,15,12,19,667,100,540,2,27,1428,97.99615701
OHIO,OH,Steubenville,"17,913",55,1,2,20,32,958,72,870,8,16,2034,113.5488193
OHIO,OH,St. Marys,"8,127",6,0,0,0,6,88,25,61,0,2,188,23.13276732
OHIO,OH,Stow,"34,762",26,0,12,7,7,510,65,441,1,4,1073,30.86703872
OHIO,OH,Streetsboro,"16,411",10,1,0,0,9,215,23,184,0,8,450,27.4206325
OHIO,OH,Strongsville,"44,819",12,0,0,3,9,642,41,585,1,16,1309,29.20636337
OHIO,OH,Struthers,"10,193",11,0,3,5,3,141,31,104,1,6,305,29.92249583
OHIO,OH,Sugarcreek Township,"8,412",10,0,2,1,7,228,12,214,0,2,476,56.58582977
OHIO,OH,Swanton,"3,900",1,0,0,0,1,46,11,34,0,1,94,24.1025641
OHIO,OH,Sylvania Township,"29,574",49,0,5,6,38,658,67,570,1,21,1415,47.84608102
OHIO,OH,Tallmadge,"17,550",20,0,10,7,3,290,76,200,3,14,623,35.4985755
OHIO,OH,Tiffin,"17,492",2,0,1,0,1,458,48,404,5,6,925,52.88131717
OHIO,OH,Tipp City,"9,995",5,0,3,0,2,155,35,111,0,9,320,32.016008
OHIO,OH,Toledo10,"275,023","2,333",37,239,477,"1,580","10,222","2,802","6,712",,708,25110,91.30145479
OHIO,OH,Toronto,"4,776",6,1,2,0,3,14,7,7,0,0,40,8.37520938
OHIO,OH,Trotwood,"24,380",165,6,25,39,95,893,197,524,7,172,2123,87.07957342
OHIO,OH,Troy,"25,960",33,0,8,6,19,535,64,450,1,21,1137,43.798151
OHIO,OH,Twinsburg,"18,983",12,1,1,3,7,109,16,87,0,6,242,12.74824843
OHIO,OH,Uhrichsville,"5,343",3,0,1,1,1,40,5,30,1,5,87,16.28298709
OHIO,OH,Uniontown,"3,349",6,0,0,0,6,80,18,58,0,4,172,51.35861451
OHIO,OH,"Union Township, Clermont County","48,187",35,0,15,8,12,951,73,842,2,36,1974,40.96540561
OHIO,OH,University Heights,"12,981",21,0,3,11,7,217,15,187,0,15,476,36.66897774
OHIO,OH,Upper Arlington,"35,572",10,2,1,5,2,391,79,303,1,9,803,22.57393456
OHIO,OH,Upper Sandusky,"6,497",7,0,2,0,5,138,23,114,6,1,296,45.55948899
OHIO,OH,Urbana,"11,337",22,0,9,0,13,363,45,308,3,10,773,68.18382288
OHIO,OH,Utica,"2,220",3,0,0,0,3,18,5,11,0,2,42,18.91891892
OHIO,OH,Vandalia4,"15,023",31,0,12,16,3,286,65,193,1,28,635,42.2685216
OHIO,OH,Van Wert,"10,631",30,0,10,2,18,319,47,268,0,4,698,65.65704073
OHIO,OH,Vermilion,"10,436",4,0,1,1,2,132,18,113,0,1,272,26.06362591
OHIO,OH,Village of Leesburg,"1,301",3,0,0,1,2,34,5,27,0,2,74,56.8793236
OHIO,OH,Wadsworth,"23,744",26,1,3,4,18,371,31,329,0,11,794,33.44002695
OHIO,OH,Waite Hill,457,0,0,0,0,0,0,0,0,0,0,0,0
OHIO,OH,Wapakoneta,"9,771",8,0,5,0,3,161,15,141,0,5,338,34.59216047
OHIO,OH,Warren,"39,280",245,4,41,64,136,"1,500",508,922,8,70,3498,89.05295316
OHIO,OH,Warren Township,"5,110",21,0,1,1,19,76,26,44,0,6,194,37.96477495
OHIO,OH,Washington Court House,"14,210",23,0,8,6,9,489,72,403,2,14,1026,72.20267417
OHIO,OH,Waterville,"5,490",0,0,0,0,0,21,1,18,0,2,42,7.650273224
OHIO,OH,Wauseon,"7,345",9,0,2,0,7,213,24,188,2,1,446,60.72157931
OHIO,OH,Waverly,"4,295",5,2,0,0,3,74,1,69,0,4,158,36.78696158
OHIO,OH,Wellston,"5,506",11,0,3,1,7,154,33,116,0,5,330,59.93461678
OHIO,OH,West Carrollton,"12,893",36,0,10,9,17,261,57,182,1,22,595,46.14907314
OHIO,OH,West Chester Township,"62,063",64,0,23,17,24,"1,279",137,"1,105",2,37,2688,43.31082932
OHIO,OH,Westerville,"40,225",46,3,19,5,19,717,47,648,3,22,1529,38.01118707
OHIO,OH,West Jefferson,"4,375",3,0,1,0,2,50,2,48,0,0,106,24.22857143
OHIO,OH,West Union,"3,141",4,0,1,0,3,15,9,4,0,2,38,12.09805794
OHIO,OH,Whitehall,"19,024",119,2,14,52,51,"1,074",181,810,11,83,2397,125.9987384
OHIO,OH,Whitehouse,"4,823",4,0,3,0,1,22,2,18,0,2,52,10.78167116
OHIO,OH,Wickliffe,"12,734",9,0,0,3,6,155,16,132,2,7,330,25.91487357
OHIO,OH,Willard,"6,022",8,0,3,0,5,243,24,212,0,7,502,83.36100963
OHIO,OH,Williamsburg,"2,564",7,0,2,3,2,52,1,45,0,6,118,46.02184087
OHIO,OH,Willoughby,"22,949",30,1,4,7,18,385,55,309,2,21,832,36.25430302
OHIO,OH,Wilmington,"12,386",17,0,5,2,10,703,86,603,2,14,1442,116.4217665
OHIO,OH,Windham,"2,199",1,0,0,0,1,18,3,14,0,1,38,17.28058208
OHIO,OH,Wintersville,"3,700",1,0,0,0,1,45,9,36,1,0,93,25.13513514
OHIO,OH,Woodlawn,"3,298",7,0,0,0,7,86,3,77,0,6,186,56.39781686
OHIO,OH,Wooster,"26,688",87,1,35,11,40,797,152,618,7,27,1775,66.50929257
OHIO,OH,Wyoming,"8,554",4,0,0,2,2,76,8,65,0,3,160,18.70469956
OHIO,OH,Xenia,"26,691",71,4,17,8,42,789,126,636,7,27,1727,64.70345809
OHIO,OH,Yellow Springs,"3,768",6,0,2,1,3,77,16,60,0,1,166,44.0552017
OHIO,OH,Youngstown,"64,282",428,23,28,150,227,"2,285",825,"1,262",129,198,5555,86.41610404
OHIO,OH,Zanesville,"25,371",120,1,31,16,72,946,139,749,8,58,2140,84.34827165
OKLAHOMA,OK,Achille,531,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,OK,Ada,"17,339",84,0,12,14,58,640,139,462,3,39,1451,83.68418017
OKLAHOMA,OK,Allen,929,0,0,0,0,0,10,1,7,0,2,20,21.5285253
OKLAHOMA,OK,Altus,"18,712",43,0,11,4,28,385,119,240,5,26,861,46.01325353
OKLAHOMA,OK,Alva,"5,112",6,0,1,0,5,57,23,29,0,5,126,24.64788732
OKLAHOMA,OK,Amber,456,0,0,0,0,0,1,1,0,0,0,2,4.385964912
OKLAHOMA,OK,Anadarko,"6,598",71,2,6,14,49,272,60,195,5,17,691,104.7287057
OKLAHOMA,OK,Antlers,"2,300",4,0,0,3,1,10,4,5,0,1,28,12.17391304
OKLAHOMA,OK,Apache,"1,411",6,0,0,0,6,22,9,11,0,2,56,39.68816442
OKLAHOMA,OK,Ardmore,"24,817",159,0,19,17,123,"1,083",229,779,2,75,2486,100.1732683
OKLAHOMA,OK,Arkoma,"1,894",0,0,0,0,0,6,1,2,0,3,12,6.335797254
OKLAHOMA,OK,Atoka,"3,086",7,0,0,1,6,111,43,56,2,12,238,77.12248866
OKLAHOMA,OK,Avant,302,0,0,0,0,0,1,1,0,0,0,2,6.622516556
OKLAHOMA,OK,Barnsdall,"1,160",4,0,1,0,3,8,4,3,1,1,25,21.55172414
OKLAHOMA,OK,Bartlesville,"36,473",103,1,18,12,72,"1,213",290,835,10,88,2642,72.43714529
OKLAHOMA,OK,Beaver,"1,391",0,0,0,0,0,2,0,2,0,0,4,2.875629044
OKLAHOMA,OK,Beggs,"1,245",2,0,2,0,0,15,6,7,0,2,34,27.30923695
OKLAHOMA,OK,Bernice,577,4,0,0,0,4,12,5,7,0,0,32,55.4592721
OKLAHOMA,OK,Bethany,"19,448",49,1,10,10,28,577,133,363,6,81,1258,64.68531469
OKLAHOMA,OK,Big Cabin,252,1,0,0,0,1,13,1,11,0,1,28,111.1111111
OKLAHOMA,OK,Binger,642,0,0,0,0,0,3,0,3,0,0,6,9.345794393
OKLAHOMA,OK,Bixby,"27,654",34,0,9,5,20,419,60,325,2,34,908,32.83430968
OKLAHOMA,OK,Blackwell,"6,684",20,1,3,0,16,111,38,65,2,8,264,39.497307
OKLAHOMA,OK,Blanchard,"8,886",5,0,1,0,4,120,30,68,0,22,250,28.1341436
OKLAHOMA,OK,Boise City,"1,071",1,0,0,0,1,6,3,1,0,2,14,13.07189542
OKLAHOMA,OK,Bokoshe,492,4,0,0,1,3,4,0,4,0,0,16,32.5203252
OKLAHOMA,OK,Boley,"1,176",0,0,0,0,0,1,1,0,0,0,2,1.700680272
OKLAHOMA,OK,Bristow,"4,214",7,0,0,0,7,105,23,68,1,14,225,53.3934504
OKLAHOMA,OK,Broken Arrow,"109,663",156,3,50,28,75,"2,283",292,"1,800",6,191,4884,44.53644347
OKLAHOMA,OK,Broken Bow,"4,069",19,0,3,2,14,282,79,186,3,17,605,148.6851806
OKLAHOMA,OK,Cache,"2,864",6,0,2,0,4,43,21,16,1,6,99,34.56703911
OKLAHOMA,OK,Caddo,"1,076",0,0,0,0,0,5,1,2,1,2,11,10.22304833
OKLAHOMA,OK,Calera,"2,338",6,0,1,2,3,32,17,13,0,2,76,32.50641574
OKLAHOMA,OK,Caney,198,3,0,2,0,1,7,2,5,0,0,20,101.010101
OKLAHOMA,OK,Canton,594,1,0,0,0,1,9,2,5,0,2,20,33.67003367
OKLAHOMA,OK,Carnegie,"1,664",4,0,2,0,2,22,9,11,0,2,52,31.25
OKLAHOMA,OK,Carney,662,0,0,0,0,0,4,1,3,0,0,8,12.08459215
OKLAHOMA,OK,Cashion,864,2,0,1,0,1,3,1,1,0,1,10,11.57407407
OKLAHOMA,OK,Catoosa,"7,006",43,0,8,4,31,385,40,266,2,79,858,122.4664573
OKLAHOMA,OK,Cement,484,0,0,0,0,0,8,0,6,0,2,16,33.05785124
OKLAHOMA,OK,Chandler,"3,127",6,0,1,1,4,53,14,35,0,4,118,37.73584906
OKLAHOMA,OK,Chattanooga,448,0,0,0,0,0,3,1,1,1,1,7,15.625
OKLAHOMA,OK,Checotah,"3,138",11,0,0,1,10,112,12,93,0,7,246,78.39388145
OKLAHOMA,OK,Chelsea,"1,913",3,0,2,0,1,56,11,42,0,3,118,61.68322007
OKLAHOMA,OK,Cherokee,"1,568",3,0,3,0,0,19,5,11,0,3,44,28.06122449
OKLAHOMA,OK,Chickasha,"16,314",63,3,9,8,43,436,113,273,5,50,1003,61.48093662
OKLAHOMA,OK,Choctaw,"12,724",21,1,2,1,17,210,44,139,0,27,462,36.30933669
OKLAHOMA,OK,Chouteau,"2,076",7,0,0,0,7,69,21,33,0,15,152,73.2177264
OKLAHOMA,OK,Claremore,"18,748",47,0,9,3,35,558,92,432,1,34,1211,64.59355665
OKLAHOMA,OK,Clayton,793,1,0,0,0,1,7,3,3,0,1,16,20.17654477
OKLAHOMA,OK,Cleveland,"3,164",4,0,0,0,4,11,3,4,0,4,30,9.481668774
OKLAHOMA,OK,Clinton,"9,163",58,0,12,7,39,203,55,123,2,25,524,57.18651097
OKLAHOMA,OK,Coalgate,"1,827",1,0,1,0,0,9,0,7,0,2,20,10.9469075
OKLAHOMA,OK,Colcord,836,0,0,0,0,0,19,3,11,0,5,38,45.45454545
OKLAHOMA,OK,Collinsville,"7,098",9,0,4,2,3,97,21,68,1,8,213,30.00845309
OKLAHOMA,OK,Comanche,"1,554",7,0,0,0,7,28,13,13,0,2,70,45.04504505
OKLAHOMA,OK,Cordell,"2,757",1,0,0,0,1,41,20,19,0,2,84,30.46789989
OKLAHOMA,OK,Covington,538,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,OK,Coweta,"9,706",20,0,1,4,15,154,33,102,1,19,349,35.95713991
OKLAHOMA,OK,Crescent,"1,539",4,0,1,0,3,22,4,15,1,3,53,34.43794672
OKLAHOMA,OK,Cushing,"7,687",22,0,5,2,15,257,54,177,0,26,558,72.59008716
OKLAHOMA,OK,Cyril,"1,032",1,0,0,0,1,13,1,8,0,4,28,27.13178295
OKLAHOMA,OK,Davenport,823,6,0,0,0,6,14,5,5,0,4,40,48.60267315
OKLAHOMA,OK,Davis,"2,861",8,0,1,1,6,93,36,54,0,3,202,70.60468368
OKLAHOMA,OK,Del City,"21,859",172,3,12,35,122,"1,062",201,739,4,122,2472,113.0884304
OKLAHOMA,OK,Depew,483,2,0,0,1,1,13,0,12,0,1,30,62.11180124
OKLAHOMA,OK,Dewar,862,1,0,0,0,1,7,2,5,0,0,16,18.56148492
OKLAHOMA,OK,Dewey,"3,477",10,1,1,0,8,78,24,48,1,6,177,50.90595341
OKLAHOMA,OK,Dibble,862,3,0,0,1,2,13,1,9,0,3,32,37.12296984
OKLAHOMA,OK,Dickson,"1,252",0,0,0,0,0,8,2,5,0,1,16,12.77955272
OKLAHOMA,OK,Drumright,"2,832",3,0,0,0,3,65,21,39,1,5,137,48.37570621
OKLAHOMA,OK,Duncan,"22,351",39,1,5,5,28,692,223,431,8,38,1470,65.7688694
OKLAHOMA,OK,Durant,"18,043",53,0,4,4,45,911,194,659,4,58,1932,107.077537
OKLAHOMA,OK,Earlsboro,647,2,0,0,0,2,4,1,2,0,1,12,18.54714065
OKLAHOMA,OK,Edmond4,"93,557",127,0,25,13,89,"1,424",266,"1,064",4,94,3106,33.19901237
OKLAHOMA,OK,Eldorado,415,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,OK,Elgin,"3,279",0,0,0,0,0,1,0,1,0,0,2,0.609942056
OKLAHOMA,OK,Elk City,"11,544",7,0,1,0,6,231,36,177,0,18,476,41.23354123
OKLAHOMA,OK,Elmore City,711,0,0,0,0,0,14,4,9,0,1,28,39.38115331
OKLAHOMA,OK,El Reno4,"19,272",43,2,5,8,28,341,65,233,3,43,771,40.00622665
OKLAHOMA,OK,Enid,"50,214",173,3,34,17,119,"1,428",370,975,4,83,3206,63.84673597
OKLAHOMA,OK,Erick,993,1,0,0,0,1,0,0,0,0,0,2,2.014098691
OKLAHOMA,OK,Eufaula,"2,898",11,0,5,0,6,81,21,49,0,11,184,63.49206349
OKLAHOMA,OK,Fairfax,"1,287",3,0,0,0,3,16,11,5,0,0,38,29.52602953
OKLAHOMA,OK,Fairview,"2,623",6,0,1,0,5,27,10,11,0,6,66,25.16202821
OKLAHOMA,OK,Fletcher,"1,139",0,0,0,0,0,4,0,1,0,3,8,7.023705004
OKLAHOMA,OK,Forest Park,"1,080",1,0,1,0,0,4,1,2,0,1,10,9.259259259
OKLAHOMA,OK,Fort Gibson,"4,021",7,0,1,0,6,49,10,35,0,4,112,27.85376772
OKLAHOMA,OK,Fort Towson,492,4,0,0,0,4,24,7,16,0,1,56,113.8211382
OKLAHOMA,OK,Frederick,"3,603",15,0,3,3,9,119,44,65,0,10,268,74.38245906
OKLAHOMA,OK,Gans,300,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,OK,Geary,"1,271",4,0,0,0,4,40,15,21,0,4,88,69.2368214
OKLAHOMA,OK,Glenpool,"14,273",66,0,15,4,47,215,51,136,0,28,562,39.37504379
OKLAHOMA,OK,Goodwell,"1,307",3,0,1,0,2,15,6,9,0,0,36,27.54399388
OKLAHOMA,OK,Gore,945,7,0,0,0,7,16,7,8,0,1,46,48.67724868
OKLAHOMA,OK,Grandfield,949,1,0,0,0,1,7,3,4,0,0,16,16.85985248
OKLAHOMA,OK,Granite,"1,972",2,0,0,0,2,7,2,5,0,0,18,9.127789047
OKLAHOMA,OK,Grove,"7,122",13,0,4,1,8,251,45,185,3,21,531,74.55770851
OKLAHOMA,OK,Guthrie,"11,519",39,0,6,2,31,339,86,225,1,28,757,65.7175102
OKLAHOMA,OK,Guymon,"11,546",11,1,3,0,7,121,29,87,1,5,265,22.95167157
OKLAHOMA,OK,Harrah,"6,504",15,0,4,1,10,141,38,92,0,11,312,47.9704797
